parent_tweet,reply_tweet
"Nearly 7k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop.
Where's Al, Jesse?
#tcot #ferguson",A woman in #Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened: http://t.co/25WX6EkquG
"Nearly 7k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop.
Where's Al, Jesse?
#tcot #ferguson",@PhilSerrin Uh Sorry. I believe it was his point. Sharpton and Jesse remain silent on Chicago crimes happening daily.  @larryelder
"Nearly 7k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop.
Where's Al, Jesse?
#tcot #ferguson","@larryelder
http://t.co/uKh3BlcQyn"
New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown: http://t.co/GMDuU33oed http://t.co/RaAWvjcWNu,"Hobby Lobby asks #Ferguson PD for clarification: ""We thought chopping off someone's hand was the maximum penalty for shoplifting"""
New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown: http://t.co/GMDuU33oed http://t.co/RaAWvjcWNu,@CNNVideo oh please CNN cut the bullshit😒😒 them dirty ass cops will say anything
New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown: http://t.co/GMDuU33oed http://t.co/RaAWvjcWNu,@CNNVideo wheres the money if he robbed the place looks like a soda in that persons hand😴😴😴😴
NEWS: 'Emergency Emergency' was the final distress call that was sent from the cockpit of flight #4U9525  - @PollyR_Aviation,"#Germanwings ""sorry to confirm"" 144 passengers &amp; 6 crew on board flight #4U9525 when it crashed in French Alps http://t.co/inQlKOqZup"
Now hearing 148 passengers + crew on board the #A320 that has crashed in southern French Alps. #GermanWings flight. @BBCWorld,"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 http://t.co/TIZc1N1ZrK"
"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/XJVICQdu0y http://t.co/aNGBZsCmdQ
"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!","#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!","@rolandsmartin Because jaywalking and stealing cigars are capital crimes. It's the classic ""Blame the victim"" defense."
"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!","@rolandsmartin when that didn't made logical sense, now it was jaywalking? And he felt the nd to use deadly force for jaywalking? Lol"
OMG. #Prince rumoured to be performing in Toronto today. Exciting!,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh
"One person shot outside Centre Block, a second wounded inside the building in Parliament Hill shooting http://t.co/zng0g0aelU",BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9
Ongoing hostage situation in Sydney café. #sydneysiege Major landmarks like the Sydney Opera House evacuated  http://t.co/fmvq54QmTO,DETAILS: The hostage site is Lindt Chocolat Cafe near #Sydney Harbor http://t.co/1ZlzKDjvSf http://t.co/7u8EFUwCey
Ottawa police issued a statement. Three separate shooting incidents. Once inside parliament. One at the war memorial. One at Rideau Centre,@beingbrad @SeedyRoads @AJEnglish showed footage of shooting inside parliament : I found it quite disturbing 😞
"Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.",Ottawa police issued a statement. Three separate shooting incidents. Once inside parliament. One at the war memorial. One at Rideau Centre
"Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.","“@newhot899: Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.” Wtf is happening 😭😭😭"
"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot. http://t.co/zNhxK6wBoy",BREAKING NEWS: New York Times is reporting the Canadian soldier who was shot has died from their injuries. Heartbreaking. #cdnpoli #ableg
Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7
Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX,@Cellying @Glossology ♥
Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX,@Cellying @EF517_V2 ok I'm really pissed off now
Paramedics are currently carrying out a number of hostages in #MartinPl. #SydneySiege #9News,POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege
Paris Manhunt: 3 #CharlieHebdo attackers with AK-47 rifles &amp; reportedly rocket-propelled grenade still at large http://t.co/3Jsosc7yl3,Paris Manhunt: 3 #CharlieHebdo attackers with AK-47 rifles &amp; reportedly rocket-propelled grenade still at large http://t.co/3Jsosc7yl3
"Paris Murder Suspects Cornered with Hostage
http://t.co/yzHJi4Hw54",BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.
"Paris Murder Suspects Cornered with Hostage
http://t.co/yzHJi4Hw54",@TIME 1 hostage / war zone in Dammartin http://t.co/paiKlpjKiF
"Paris says highest alert level extended north to region where attack suspects spotted - @AFP, @MelissaBellF24 https://t.co/pj8kecnVt7","Paris says highest alert level extended north to region where attack suspects spotted - @AFP, @MelissaBellF24 https://t.co/pj8kecnVt7"
Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/gr83XTGO1t http://t.co/7V34OtGYcn,Here's the police report. Somehow #Ferguson cops valued a box of Swishers at nearly $50. Time to stop smokin I guess http://t.co/8ZkvrHkApc
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,"#sydneysiege is over. 2 confirmed dead, #PrayForSydney #PrayForSydneyHostages #Sydney #hostages"
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,"@Angus_OL The 6 of us are watching this unfold, I'm shaking, My heart goes out to the hostages and their families. http://t.co/uXrJGokIGC"
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,"@Angus_OL thank god they're all safe now. some wounded, but still safe."
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT
Police convoy and helicopters are rushing to scene to detain Charlie Hebdo massacre suspects http://t.co/XdUgohNDhv http://t.co/MSROYqs14o,Police convoy and helicopters are rushing to scene to detain Charlie Hebdo massacre suspects http://t.co/XdUgohNDhv http://t.co/MSROYqs14o
"Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill.","Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/q98AMohu7T"
"Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill.","@CTVNews you guys ""confirmed"" there were 3 shootings not long ago. How about you wait for official reports before saying things."
Police have named the cop who shot Michael Brown. @alicesperi's latest report from #Ferguson: http://t.co/1K79nsOtx3 http://t.co/cV3VCkUR6L,The other day I asked a manager at the #Ferguson Market if police had requested surveillance video. She said no.
Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi,@NickK60 @BBCBreaking well said.
Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi,"Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police http://t.co/hi9g8dxpiR http://t.co/Vw2L6SQcMH"
Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi,@NBCNews Media have surrounded this building. http://t.co/ZVk94YWTIJ
Police in #Ferguson plan to release name of officer who shot unarmed teen Michael Brown: http://t.co/oqns3yVfTx http://t.co/9fb09WUtdN,"Name of #Ferguson cop is expected to be released by 9 ET, police chief says: http://t.co/NhMsTgfzYi (J.B. Forbes, AP) http://t.co/7LU1iT1EKB"
Police in #Ferguson plan to release name of officer who shot unarmed teen Michael Brown: http://t.co/oqns3yVfTx http://t.co/9fb09WUtdN,@ReutersUS http://t.co/Fmb6dDwOEL
Police in #Ferguson plan to release name of officer who shot unarmed teen Michael Brown: http://t.co/oqns3yVfTx http://t.co/9fb09WUtdN,@ReutersUS @PeoplesReport FergusonMO Police Officer is Darren Wilson who shot&amp;killed #MikeBrown. Also a video too of Strong Armed robbery.
POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege,"Several more hostages flee from cafe under siege in Sydney, local media say http://t.co/YjuafDPNEY"
"Police name the officer who shot #Ferguson teenager #MichaelBrown. Watch: http://t.co/O76WptH1nE 
http://t.co/R6bxjsY9CZ","That was very ""SLICK"" of the Police Chief to create a narrative that #MikeBrown was a ""suspect"" in a robbery!  #Ferguson"
"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/q98AMohu7T",Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official
"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/q98AMohu7T","“@cnnbrk: Now two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/JnICuXj3qO” 🙏 #scary"
"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson",Darren Wilson is a six year veteran of the #Ferguson Police and had no disciplinary actions against him.
"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson",@bonedog84 @DIANAZOGA @AntonioFrench exactly
"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson","“@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson” #VictimOnTrial"
"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K
"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@BBCBreaking {Heaven and Hell is right here on earth... 🙏'ing}
"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc","@BBCBreaking Disgusting desert pigs. Why the peaceful, polite Canadians? #WearewithCanada"
"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@BBCBreaking oh god.
"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@BBCBreaking what's happening in this world and why this so much haterage everywhere. So sickening😤😤😤
"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat http://t.co/xheuclMCmj #sydneysiege","Sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live http://t.co/c4xbud6a3m"
Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT: http://t.co/yKWnSmShSY http://t.co/wyjunPbDfo,A man believed to be the gunman filmed wearing a black headband inside the cafe http://t.co/7ixIlhiVXZ http://t.co/dOW5zfm1uU
Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault
Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/G7eoAAgr2J”
Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,@vega_shelly @cnnbrk fingers crossed
Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/oKpNmBXjKl”
Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/HVlVZdvCIi” watching the news.
Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,@cnnbrk http://t.co/5ZjwU34D9N
Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - http://t.co/mp18E4DdjW,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige
Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - http://t.co/mp18E4DdjW,RT @ABC: Police: Negotiators are now in contact w/ armed hostage-taker in #Sydney situation; motive remains unknown - http://t.co/DJds34016X
